zip|type|primary_city|state|county|stateCounty
46032|STANDARD|Carmel|IN|Hamilton County|IN-Hamilton County
46033|STANDARD|Carmel|IN|Hamilton County|IN-Hamilton County
46034|STANDARD|Cicero|IN|Hamilton County|IN-Hamilton County
46035|STANDARD|Colfax|IN|Clinton County|IN-Clinton County
46036|STANDARD|Elwood|IN|Madison County|IN-Madison County
46037|STANDARD|Fishers|IN|Hamilton County|IN-Hamilton County
46038|STANDARD|Fishers|IN|Hamilton County|IN-Hamilton County
46039|STANDARD|Forest|IN|Clinton County|IN-Clinton County
46040|STANDARD|Fortville|IN|Hancock County|IN-Hancock County
46041|STANDARD|Frankfort|IN|Clinton County|IN-Clinton County
46044|STANDARD|Frankton|IN|Madison County|IN-Madison County
46045|PO BOX|Goldsmith|IN|Tipton County|IN-Tipton County
46047|PO BOX|Hobbs|IN|Tipton County|IN-Tipton County
46048|STANDARD|Ingalls|IN|Madison County|IN-Madison County
46049|STANDARD|Kempton|IN|Tipton County|IN-Tipton County
46050|STANDARD|Kirklin|IN|Clinton County|IN-Clinton County
46051|STANDARD|Lapel|IN|Madison County|IN-Madison County
46052|STANDARD|Lebanon|IN|Boone County|IN-Boone County
46055|STANDARD|Mc Cordsville|IN|Hancock County|IN-Hancock County
46056|STANDARD|Markleville|IN|Madison County|IN-Madison County
46057|STANDARD|Michigantown|IN|Clinton County|IN-Clinton County
46058|STANDARD|Mulberry|IN|Clinton County|IN-Clinton County
46060|STANDARD|Noblesville|IN|Hamilton County|IN-Hamilton County
46061|PO BOX|Noblesville|IN|Hamilton County|IN-Hamilton County
46062|STANDARD|Noblesville|IN|Hamilton County|IN-Hamilton County
46063|PO BOX|Orestes|IN|Madison County|IN-Madison County
46064|STANDARD|Pendleton|IN|Madison County|IN-Madison County
46065|STANDARD|Rossville|IN|Clinton County|IN-Clinton County
46067|PO BOX|Sedalia|IN|Clinton County|IN-Clinton County
46068|STANDARD|Sharpsville|IN|Tipton County|IN-Tipton County
46069|STANDARD|Sheridan|IN|Hamilton County|IN-Hamilton County
46070|STANDARD|Summitville|IN|Madison County|IN-Madison County
46071|STANDARD|Thorntown|IN|Boone County|IN-Boone County
46072|STANDARD|Tipton|IN|Tipton County|IN-Tipton County
46074|STANDARD|Westfield|IN|Hamilton County|IN-Hamilton County
46075|STANDARD|Whitestown|IN|Boone County|IN-Boone County
46076|STANDARD|Windfall|IN|Tipton County|IN-Tipton County
46077|STANDARD|Zionsville|IN|Boone County|IN-Boone County
46082|PO BOX|Carmel|IN|Hamilton County|IN-Hamilton County
46085|UNIQUE|Fishers|IN|Hamilton County|IN-Hamilton County
46102|PO BOX|Advance|IN|Boone County|IN-Boone County
46103|PO BOX|Amo|IN|Hendricks County|IN-Hendricks County
46104|STANDARD|Arlington|IN|Rush County|IN-Rush County
46105|STANDARD|Bainbridge|IN|Putnam County|IN-Putnam County
46106|STANDARD|Bargersville|IN|Johnson County|IN-Johnson County
46107|STANDARD|Beech Grove|IN|Marion County|IN-Marion County
46110|STANDARD|Boggstown|IN|Shelby County|IN-Shelby County
46111|PO BOX|Brooklyn|IN|Morgan County|IN-Morgan County
46112|STANDARD|Brownsburg|IN|Hendricks County|IN-Hendricks County
46113|STANDARD|Camby|IN|Marion County|IN-Marion County
46115|STANDARD|Carthage|IN|Rush County|IN-Rush County
46117|STANDARD|Charlottesville|IN|Hancock County|IN-Hancock County
46118|STANDARD|Clayton|IN|Hendricks County|IN-Hendricks County
46120|STANDARD|Cloverdale|IN|Putnam County|IN-Putnam County
46121|STANDARD|Coatesville|IN|Hendricks County|IN-Hendricks County
46122|STANDARD|Danville|IN|Hendricks County|IN-Hendricks County
46123|STANDARD|Avon|IN|Hendricks County|IN-Hendricks County
46124|STANDARD|Edinburgh|IN|Johnson County|IN-Johnson County
46125|PO BOX|Eminence|IN|Morgan County|IN-Morgan County
46126|STANDARD|Fairland|IN|Shelby County|IN-Shelby County
46127|STANDARD|Falmouth|IN|Rush County|IN-Rush County
46128|STANDARD|Fillmore|IN|Putnam County|IN-Putnam County
46129|PO BOX|Finly|IN|Hancock County|IN-Hancock County
46130|STANDARD|Fountaintown|IN|Shelby County|IN-Shelby County
46131|STANDARD|Franklin|IN|Johnson County|IN-Johnson County
46133|STANDARD|Glenwood|IN|Fayette County|IN-Fayette County
46135|STANDARD|Greencastle|IN|Putnam County|IN-Putnam County
46140|STANDARD|Greenfield|IN|Hancock County|IN-Hancock County
46142|STANDARD|Greenwood|IN|Johnson County|IN-Johnson County
46143|STANDARD|Greenwood|IN|Johnson County|IN-Johnson County
46144|PO BOX|Gwynneville|IN|Shelby County|IN-Shelby County
46146|STANDARD|Homer|IN|Rush County|IN-Rush County
46147|STANDARD|Jamestown|IN|Boone County|IN-Boone County
46148|STANDARD|Knightstown|IN|Henry County|IN-Henry County
46149|STANDARD|Lizton|IN|Hendricks County|IN-Hendricks County
46150|STANDARD|Manilla|IN|Rush County|IN-Rush County
46151|STANDARD|Martinsville|IN|Morgan County|IN-Morgan County
46154|PO BOX|Maxwell|IN|Hancock County|IN-Hancock County
46155|PO BOX|Mays|IN|Rush County|IN-Rush County
46156|STANDARD|Milroy|IN|Rush County|IN-Rush County
46157|STANDARD|Monrovia|IN|Morgan County|IN-Morgan County
46158|STANDARD|Mooresville|IN|Morgan County|IN-Morgan County
46160|STANDARD|Morgantown|IN|Morgan County|IN-Morgan County
46161|STANDARD|Morristown|IN|Shelby County|IN-Shelby County
46162|STANDARD|Needham|IN|Johnson County|IN-Johnson County
46163|STANDARD|New Palestine|IN|Hancock County|IN-Hancock County
46164|STANDARD|Nineveh|IN|Johnson County|IN-Johnson County
46165|STANDARD|North Salem|IN|Hendricks County|IN-Hendricks County
46166|STANDARD|Paragon|IN|Morgan County|IN-Morgan County
46167|STANDARD|Pittsboro|IN|Hendricks County|IN-Hendricks County
46168|STANDARD|Plainfield|IN|Hendricks County|IN-Hendricks County
46170|PO BOX|Putnamville|IN|Putnam County|IN-Putnam County
46171|STANDARD|Reelsville|IN|Putnam County|IN-Putnam County
46172|STANDARD|Roachdale|IN|Putnam County|IN-Putnam County
46173|STANDARD|Rushville|IN|Rush County|IN-Rush County
46175|STANDARD|Russellville|IN|Putnam County|IN-Putnam County
46176|STANDARD|Shelbyville|IN|Shelby County|IN-Shelby County
46180|STANDARD|Stilesville|IN|Hendricks County|IN-Hendricks County
46181|STANDARD|Trafalgar|IN|Johnson County|IN-Johnson County
46182|STANDARD|Waldron|IN|Shelby County|IN-Shelby County
46183|PO BOX|West Newton|IN|Marion County|IN-Marion County
46184|STANDARD|Whiteland|IN|Johnson County|IN-Johnson County
46186|STANDARD|Wilkinson|IN|Hancock County|IN-Hancock County
46201|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46202|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46203|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46204|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46205|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46206|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46207|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46208|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46209|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46211|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46214|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46216|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46217|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46218|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46219|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46220|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46221|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46222|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46223|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46224|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46225|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46226|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46227|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46228|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46229|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46230|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46231|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46234|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46235|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46236|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46237|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46239|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46240|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46241|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46242|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46244|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46247|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46249|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46250|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46251|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46253|PO BOX|Indianapolis|IN|Marion County|IN-Marion County
46254|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46255|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46256|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46259|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46260|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46262|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46266|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46268|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46274|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46275|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46277|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46278|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46280|STANDARD|Indianapolis|IN|Hamilton County|IN-Hamilton County
46282|STANDARD|Indianapolis|IN|Marion County|IN-Marion County
46283|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46285|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46290|STANDARD|Indianapolis|IN|Hamilton County|IN-Hamilton County
46291|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46295|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46296|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46298|UNIQUE|Indianapolis|IN|Marion County|IN-Marion County
46301|PO BOX|Beverly Shores|IN|Porter County|IN-Porter County
46302|PO BOX|Boone Grove|IN|Porter County|IN-Porter County
46303|STANDARD|Cedar Lake|IN|Lake County|IN-Lake County
46304|STANDARD|Chesterton|IN|Porter County|IN-Porter County
46307|STANDARD|Crown Point|IN|Lake County|IN-Lake County
46308|PO BOX|Crown Point|IN|Lake County|IN-Lake County
46310|STANDARD|Demotte|IN|Jasper County|IN-Jasper County
46311|STANDARD|Dyer|IN|Lake County|IN-Lake County
46312|STANDARD|East Chicago|IN|Lake County|IN-Lake County
46319|STANDARD|Griffith|IN|Lake County|IN-Lake County
46320|STANDARD|Hammond|IN|Lake County|IN-Lake County
46321|STANDARD|Munster|IN|Lake County|IN-Lake County
46322|STANDARD|Highland|IN|Lake County|IN-Lake County
46323|STANDARD|Hammond|IN|Lake County|IN-Lake County
46324|STANDARD|Hammond|IN|Lake County|IN-Lake County
46325|PO BOX|Hammond|IN|Lake County|IN-Lake County
46327|STANDARD|Hammond|IN|Lake County|IN-Lake County
46340|STANDARD|Hanna|IN|La Porte County|IN-La Porte County
46341|STANDARD|Hebron|IN|Porter County|IN-Porter County
46342|STANDARD|Hobart|IN|Lake County|IN-Lake County
46345|PO BOX|Kingsbury|IN|La Porte County|IN-La Porte County
46346|PO BOX|Kingsford Heights|IN|La Porte County|IN-La Porte County
46347|STANDARD|Kouts|IN|Porter County|IN-Porter County
46348|STANDARD|La Crosse|IN|La Porte County|IN-La Porte County
46349|STANDARD|Lake Village|IN|Newton County|IN-Newton County
46350|STANDARD|La Porte|IN|La Porte County|IN-La Porte County
46352|PO BOX|La Porte|IN|La Porte County|IN-La Porte County
46355|PO BOX|Leroy|IN|Lake County|IN-Lake County
46356|STANDARD|Lowell|IN|Lake County|IN-Lake County
46360|STANDARD|Michigan City|IN|La Porte County|IN-La Porte County
46361|PO BOX|Michigan City|IN|La Porte County|IN-La Porte County
46365|STANDARD|Mill Creek|IN|La Porte County|IN-La Porte County
46366|STANDARD|North Judson|IN|Starke County|IN-Starke County
46368|STANDARD|Portage|IN|Porter County|IN-Porter County
46371|STANDARD|Rolling Prairie|IN|La Porte County|IN-La Porte County
46372|PO BOX|Roselawn|IN|Newton County|IN-Newton County
46373|STANDARD|Saint John|IN|Lake County|IN-Lake County
46374|STANDARD|San Pierre|IN|Starke County|IN-Starke County
46375|STANDARD|Schererville|IN|Lake County|IN-Lake County
46376|PO BOX|Schneider|IN|Lake County|IN-Lake County
46377|PO BOX|Shelby|IN|Lake County|IN-Lake County
46379|PO BOX|Sumava Resorts|IN|Newton County|IN-Newton County
46380|PO BOX|Tefft|IN|Jasper County|IN-Jasper County
46381|PO BOX|Thayer|IN|Newton County|IN-Newton County
46382|STANDARD|Union Mills|IN|La Porte County|IN-La Porte County
46383|STANDARD|Valparaiso|IN|Porter County|IN-Porter County
46384|PO BOX|Valparaiso|IN|Porter County|IN-Porter County
46385|STANDARD|Valparaiso|IN|Porter County|IN-Porter County
46390|STANDARD|Wanatah|IN|La Porte County|IN-La Porte County
46391|STANDARD|Westville|IN|La Porte County|IN-La Porte County
46392|STANDARD|Wheatfield|IN|Jasper County|IN-Jasper County
46393|PO BOX|Wheeler|IN|Porter County|IN-Porter County
46394|STANDARD|Whiting|IN|Lake County|IN-Lake County
46401|PO BOX|Gary|IN|Lake County|IN-Lake County
46402|STANDARD|Gary|IN|Lake County|IN-Lake County
46403|STANDARD|Gary|IN|Lake County|IN-Lake County
46404|STANDARD|Gary|IN|Lake County|IN-Lake County
46405|STANDARD|Lake Station|IN|Lake County|IN-Lake County
46406|STANDARD|Gary|IN|Lake County|IN-Lake County
46407|STANDARD|Gary|IN|Lake County|IN-Lake County
46408|STANDARD|Gary|IN|Lake County|IN-Lake County
46409|STANDARD|Gary|IN|Lake County|IN-Lake County
46410|STANDARD|Merrillville|IN|Lake County|IN-Lake County
46411|PO BOX|Merrillville|IN|Lake County|IN-Lake County
46501|STANDARD|Argos|IN|Marshall County|IN-Marshall County
46502|PO BOX|Atwood|IN|Kosciusko County|IN-Kosciusko County
46504|STANDARD|Bourbon|IN|Marshall County|IN-Marshall County
46506|STANDARD|Bremen|IN|Marshall County|IN-Marshall County
46507|STANDARD|Bristol|IN|Elkhart County|IN-Elkhart County
46508|STANDARD|Burket|IN|Kosciusko County|IN-Kosciusko County
46510|STANDARD|Claypool|IN|Kosciusko County|IN-Kosciusko County
46511|STANDARD|Culver|IN|Marshall County|IN-Marshall County
46513|PO BOX|Donaldson|IN|Starke County|IN-Starke County
46514|STANDARD|Elkhart|IN|Elkhart County|IN-Elkhart County
46515|PO BOX|Elkhart|IN|Elkhart County|IN-Elkhart County
46516|STANDARD|Elkhart|IN|Elkhart County|IN-Elkhart County
46517|STANDARD|Elkhart|IN|Elkhart County|IN-Elkhart County
46524|STANDARD|Etna Green|IN|Kosciusko County|IN-Kosciusko County
46526|STANDARD|Goshen|IN|Elkhart County|IN-Elkhart County
46527|PO BOX|Goshen|IN|Elkhart County|IN-Elkhart County
46528|STANDARD|Goshen|IN|Elkhart County|IN-Elkhart County
46530|STANDARD|Granger|IN|St Joseph County|IN-St Joseph County
46531|STANDARD|Grovertown|IN|Starke County|IN-Starke County
46532|STANDARD|Hamlet|IN|Starke County|IN-Starke County
46534|STANDARD|Knox|IN|Starke County|IN-Starke County
46536|STANDARD|Lakeville|IN|St Joseph County|IN-St Joseph County
46537|PO BOX|Lapaz|IN|Marshall County|IN-Marshall County
46538|STANDARD|Leesburg|IN|Kosciusko County|IN-Kosciusko County
46539|STANDARD|Mentone|IN|Kosciusko County|IN-Kosciusko County
46540|STANDARD|Middlebury|IN|Elkhart County|IN-Elkhart County
46542|STANDARD|Milford|IN|Kosciusko County|IN-Kosciusko County
46543|STANDARD|Millersburg|IN|Elkhart County|IN-Elkhart County
46544|STANDARD|Mishawaka|IN|St Joseph County|IN-St Joseph County
46545|STANDARD|Mishawaka|IN|St Joseph County|IN-St Joseph County
46546|PO BOX|Mishawaka|IN|St. Joseph County|IN-St. Joseph County
46550|STANDARD|Nappanee|IN|Elkhart County|IN-Elkhart County
46552|STANDARD|New Carlisle|IN|St Joseph County|IN-St Joseph County
46553|STANDARD|New Paris|IN|Elkhart County|IN-Elkhart County
46554|STANDARD|North Liberty|IN|St Joseph County|IN-St Joseph County
46555|STANDARD|North Webster|IN|Kosciusko County|IN-Kosciusko County
46556|PO BOX|Notre Dame|IN|St. Joseph County|IN-St. Joseph County
46561|STANDARD|Osceola|IN|St Joseph County|IN-St Joseph County
46562|STANDARD|Pierceton|IN|Kosciusko County|IN-Kosciusko County
46563|STANDARD|Plymouth|IN|Marshall County|IN-Marshall County
46565|STANDARD|Shipshewana|IN|Lagrange County|IN-Lagrange County
46567|STANDARD|Syracuse|IN|Kosciusko County|IN-Kosciusko County
46570|STANDARD|Tippecanoe|IN|Marshall County|IN-Marshall County
46571|STANDARD|Topeka|IN|Lagrange County|IN-Lagrange County
46572|PO BOX|Tyner|IN|Marshall County|IN-Marshall County
46573|STANDARD|Wakarusa|IN|Elkhart County|IN-Elkhart County
46574|STANDARD|Walkerton|IN|St Joseph County|IN-St Joseph County
46580|STANDARD|Warsaw|IN|Kosciusko County|IN-Kosciusko County
46581|PO BOX|Warsaw|IN|Kosciusko County|IN-Kosciusko County
46582|STANDARD|Warsaw|IN|Kosciusko County|IN-Kosciusko County
46590|STANDARD|Winona Lake|IN|Kosciusko County|IN-Kosciusko County
46595|PO BOX|Wyatt|IN|St. Joseph County|IN-St. Joseph County
46601|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46604|UNIQUE|South Bend|IN|St. Joseph County|IN-St. Joseph County
46613|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46614|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46615|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46616|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46617|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46619|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46620|UNIQUE|South Bend|IN|St. Joseph County|IN-St. Joseph County
46624|PO BOX|South Bend|IN|St. Joseph County|IN-St. Joseph County
46626|UNIQUE|South Bend|IN|St. Joseph County|IN-St. Joseph County
46628|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46634|PO BOX|South Bend|IN|St. Joseph County|IN-St. Joseph County
46635|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46637|STANDARD|South Bend|IN|St Joseph County|IN-St Joseph County
46660|PO BOX|South Bend|IN|St. Joseph County|IN-St. Joseph County
46680|PO BOX|South Bend|IN|St. Joseph County|IN-St. Joseph County
46699|UNIQUE|South Bend|IN|St. Joseph County|IN-St. Joseph County
46701|STANDARD|Albion|IN|Noble County|IN-Noble County
46702|STANDARD|Andrews|IN|Huntington County|IN-Huntington County
46703|STANDARD|Angola|IN|Steuben County|IN-Steuben County
46704|PO BOX|Arcola|IN|Allen County|IN-Allen County
46705|STANDARD|Ashley|IN|De Kalb County|IN-De Kalb County
46706|STANDARD|Auburn|IN|De Kalb County|IN-De Kalb County
46710|STANDARD|Avilla|IN|Noble County|IN-Noble County
46711|STANDARD|Berne|IN|Adams County|IN-Adams County
46713|PO BOX|Bippus|IN|Huntington County|IN-Huntington County
46714|STANDARD|Bluffton|IN|Wells County|IN-Wells County
46721|STANDARD|Butler|IN|De Kalb County|IN-De Kalb County
46723|STANDARD|Churubusco|IN|Whitley County|IN-Whitley County
46725|STANDARD|Columbia City|IN|Whitley County|IN-Whitley County
46730|STANDARD|Corunna|IN|De Kalb County|IN-De Kalb County
46731|STANDARD|Craigville|IN|Wells County|IN-Wells County
46732|STANDARD|Cromwell|IN|Noble County|IN-Noble County
46733|STANDARD|Decatur|IN|Adams County|IN-Adams County
46737|STANDARD|Fremont|IN|Steuben County|IN-Steuben County
46738|STANDARD|Garrett|IN|De Kalb County|IN-De Kalb County
46740|STANDARD|Geneva|IN|Adams County|IN-Adams County
46741|STANDARD|Grabill|IN|Allen County|IN-Allen County
46742|STANDARD|Hamilton|IN|Steuben County|IN-Steuben County
46743|STANDARD|Harlan|IN|Allen County|IN-Allen County
46745|STANDARD|Hoagland|IN|Allen County|IN-Allen County
46746|STANDARD|Howe|IN|Lagrange County|IN-Lagrange County
46747|STANDARD|Hudson|IN|Steuben County|IN-Steuben County
46748|STANDARD|Huntertown|IN|Allen County|IN-Allen County
46750|STANDARD|Huntington|IN|Huntington County|IN-Huntington County
