State|ZCTACode|ZipCode|header1:float|header2:float|header3:float|header4:float|header5:float|header6:float|header7:float|header8:float|header9:float|header10:float
Pennsylvania|ZCTA 16640|16640|351|70.9|20.5|61.3|5.7|29.1|24.5|11.7|2.33|2.77
Pennsylvania|ZCTA 16641|16641|1054|68.3|27|49.8|11.6|31.7|26.2|10|2.46|2.96
Pennsylvania|ZCTA 16645|16645|61|73.8|14.8|55.7|11.5|26.2|19.7|13.1|2.33|2.67
Pennsylvania|ZCTA 16646|16646|988|74.1|28.3|56.3|11.4|25.9|22.9|11.8|2.49|2.9
Pennsylvania|ZCTA 16647|16647|330|71.5|23|61.2|5.8|28.5|23|11.2|2.32|2.69
Pennsylvania|ZCTA 16648|16648|6192|65.5|23.5|54|8.4|34.5|29.5|14|2.31|2.87
Pennsylvania|ZCTA 16650|16650|795|73.3|29.1|61.1|7.4|26.7|22.1|10.7|2.56|2.96
Pennsylvania|ZCTA 16651|16651|1523|66.9|25.8|51|10.4|33.1|29|14.2|2.35|2.87
Pennsylvania|ZCTA 16652|16652|5972|63.2|23.9|49.5|8.9|36.8|31.3|13.2|2.27|2.8
Pennsylvania|ZCTA 16655|16655|630|75.2|30.6|62.2|8.4|24.8|21.9|11.6|2.54|2.94
Pennsylvania|ZCTA 16656|16656|487|77|28.3|63|8.4|23|19.3|10.3|2.66|3.03
Pennsylvania|ZCTA 16657|16657|540|71.3|23.7|61.9|4.3|28.7|24.4|13|2.4|2.81
Pennsylvania|ZCTA 16659|16659|123|80.5|30.1|63.4|11.4|19.5|19.5|9.8|2.46|2.72
Pennsylvania|ZCTA 16661|16661|383|70.2|27.9|53.5|9.4|29.8|24|14.1|2.48|2.9
Pennsylvania|ZCTA 16662|16662|2406|67|25.2|56.7|6.4|33|29.6|17.7|2.39|2.96
Pennsylvania|ZCTA 16664|16664|717|81.7|36.5|71.4|5.6|18.3|16|8.2|2.93|3.27
Pennsylvania|ZCTA 16665|16665|132|57.6|31.1|37.9|12.1|42.4|33.3|12.9|2.25|2.83
Pennsylvania|ZCTA 16666|16666|1211|70.8|27.5|54.3|10.7|29.2|25.1|9.8|2.43|2.86
Pennsylvania|ZCTA 16667|16667|544|76.1|29.6|60.7|9.6|23.9|21|10.5|2.56|2.93
Pennsylvania|ZCTA 16668|16668|1472|67.7|26.9|53.3|9.9|32.3|29.3|14.8|2.4|2.95
Pennsylvania|ZCTA 16669|16669|915|73.7|27.9|61.6|7.5|26.3|22.1|9.4|2.57|2.99
Pennsylvania|ZCTA 16671|16671|212|67.9|25.9|50.9|11.8|32.1|27.8|14.2|2.38|2.88
Pennsylvania|ZCTA 16672|16672|79|63.3|24.1|50.6|7.6|36.7|31.6|11.4|2.37|3.06
Pennsylvania|ZCTA 16673|16673|2278|69.4|27|56.6|9|30.6|26.6|12.7|2.42|2.92
Pennsylvania|ZCTA 16674|16674|293|71.7|30|56|9.2|28.3|24.2|14.3|2.51|2.97
Pennsylvania|ZCTA 16677|16677|202|75.7|24.8|62.4|8.4|24.3|22.3|13.9|2.38|2.72
Pennsylvania|ZCTA 16678|16678|1158|65.6|25.5|48.9|11.5|34.4|30.1|14.1|2.32|2.84
Pennsylvania|ZCTA 16679|16679|337|73.6|23.4|63.8|7.1|26.4|23.1|10.7|2.5|2.95
Pennsylvania|ZCTA 16680|16680|178|64.6|28.7|48.3|7.9|35.4|32|21.3|2.4|3
Pennsylvania|ZCTA 16682|16682|47|74.5|29.8|48.9|14.9|25.5|17|10.6|2.49|2.8
Pennsylvania|ZCTA 16683|16683|174|64.4|17.2|56.9|3.4|35.6|28.2|12.1|2.2|2.71
Pennsylvania|ZCTA 16685|16685|96|75|26|61.5|10.4|25|20.8|11.5|2.59|3
Pennsylvania|ZCTA 16686|16686|5509|68.2|26.6|52.3|11.2|31.8|27.4|12.3|2.42|2.91
Pennsylvania|ZCTA 16689|16689|186|79|27.4|67.7|6.5|21|18.3|10.2|2.48|2.77
Pennsylvania|ZCTA 16691|16691|142|59.2|19|51.4|2.8|40.8|32.4|16.9|2.21|2.8
Pennsylvania|ZCTA 16692|16692|290|70.7|31|58.3|6.6|29.3|24.1|11.7|2.6|3.03
Pennsylvania|ZCTA 16693|16693|1610|70.1|27.6|55.3|9.6|29.9|25.8|12.5|2.53|3.03
Pennsylvania|ZCTA 16694|16694|103|70.9|28.2|58.3|9.7|29.1|28.2|17.5|2.47|2.99
Pennsylvania|ZCTA 16695|16695|409|78.2|33.3|67.7|6.1|21.8|18.8|10|2.93|3.37
Pennsylvania|ZCTA 16699|16699|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0
Pennsylvania|ZCTA 16701|16701|7249|60.6|24.7|43|12.3|39.4|32.1|13.2|2.3|2.86
Pennsylvania|ZCTA 16720|16720|607|68.4|22.1|54.9|7.7|31.6|26.9|13.5|2.29|2.74
Pennsylvania|ZCTA 16724|16724|62|54.8|19.4|35.5|12.9|45.2|33.9|19.4|2.31|2.82
Pennsylvania|ZCTA 16725|16725|67|65.7|22.4|50.7|11.9|34.3|26.9|14.9|2.36|2.75
Pennsylvania|ZCTA 16726|16726|212|73.6|28.8|55.2|8|26.4|18.9|8.5|2.56|2.85
Pennsylvania|ZCTA 16727|16727|86|69.8|29.1|57|5.8|30.2|24.4|14|2.45|2.88
Pennsylvania|ZCTA 16729|16729|314|70.1|26.8|52.5|13.7|29.9|24.8|13.1|2.42|2.85
Pennsylvania|ZCTA 16730|16730|55|61.8|23.6|40|14.5|38.2|30.9|21.8|2.2|2.65
Pennsylvania|ZCTA 16731|16731|1143|69.3|27.2|52.4|11.2|30.7|25.3|12.6|2.46|2.92
Pennsylvania|ZCTA 16732|16732|126|71.4|18.3|59.5|7.1|28.6|23.8|10.3|2.33|2.66
Pennsylvania|ZCTA 16733|16733|102|59.8|22.5|44.1|8.8|40.2|36.3|15.7|2.18|2.8
Pennsylvania|ZCTA 16734|16734|117|74.4|21.4|57.3|6.8|25.6|23.9|18.8|2.45|2.82
Pennsylvania|ZCTA 16735|16735|2699|64.4|25.7|49.1|10.2|35.6|30.9|14.2|2.29|2.84
Pennsylvania|ZCTA 16738|16738|557|63.7|21.5|50.3|8.4|36.3|28.7|10.8|2.22|2.7
Pennsylvania|ZCTA 16740|16740|450|63.3|27.8|47.1|9.1|36.7|31.3|12|2.29|2.82
Pennsylvania|ZCTA 16743|16743|1639|67.1|28.8|49.7|11.2|32.9|29|13.1|2.4|2.91
Pennsylvania|ZCTA 16744|16744|131|69.5|27.5|54.2|9.9|30.5|21.4|9.2|2.53|2.93
Pennsylvania|ZCTA 16745|16745|235|76.2|29.4|54.5|12.8|23.8|20.4|7.2|2.6|2.93
Pennsylvania|ZCTA 16746|16746|533|67|23.3|51.6|9.6|33|27|12.4|2.37|2.8
Pennsylvania|ZCTA 16748|16748|1230|66.7|26.2|54.6|8.2|33.3|28.6|13.7|2.44|3.01
Pennsylvania|ZCTA 16749|16749|1682|68.7|26.9|53.4|10.6|31.3|25.4|12.8|2.42|2.86
Pennsylvania|ZCTA 16750|16750|159|73|31.4|59.1|8.2|27|21.4|10.7|2.62|3.04
Pennsylvania|ZCTA 16801|16801|17773|36.8|15.1|29.8|4.6|63.2|31.8|7.2|2.33|2.85
Pennsylvania|ZCTA 16802|16802|5|40|20|40|0|60|40|0|2.2|3.5
Pennsylvania|ZCTA 16803|16803|10593|41.9|16.6|34.7|4.9|58.1|33.8|5.9|2.23|2.79
Pennsylvania|ZCTA 16820|16820|431|73.8|31.6|62.6|6.7|26.2|22.3|10|2.82|3.36
Pennsylvania|ZCTA 16821|16821|119|75.6|28.6|52.9|14.3|24.4|19.3|8.4|2.67|2.97
Pennsylvania|ZCTA 16822|16822|923|72.5|26.2|58.7|7.9|27.5|20.4|10.4|2.47|2.84
Pennsylvania|ZCTA 16823|16823|10223|64.9|26.4|51.7|9.1|35.1|28.5|10|2.35|2.89
Pennsylvania|ZCTA 16825|16825|97|69.1|27.8|55.7|8.2|30.9|26.8|9.3|2.47|2.93
Pennsylvania|ZCTA 16826|16826|241|72.6|31.1|57.3|6.6|27.4|20.3|10|2.56|2.97
Pennsylvania|ZCTA 16827|16827|1641|70.6|29.6|58.1|9.2|29.4|23.3|8|2.43|2.87
Pennsylvania|ZCTA 16828|16828|1888|71.1|24.5|61.1|6.7|28.9|24.2|10.3|2.37|2.8
Pennsylvania|ZCTA 16829|16829|280|68.6|25|53.2|8.2|31.4|28.6|17.1|2.38|2.91
Pennsylvania|ZCTA 16830|16830|5955|60.8|23.6|44.5|11.8|39.2|33.2|15.2|2.22|2.79
Pennsylvania|ZCTA 16832|16832|187|66.8|27.3|54|7.5|33.2|26.7|10.7|2.73|3.46
Pennsylvania|ZCTA 16833|16833|2216|69.2|25.7|54.3|9.5|30.8|26.3|13.3|2.36|2.82
Pennsylvania|ZCTA 16834|16834|117|75.2|22.2|59.8|7.7|24.8|22.2|8.5|2.56|2.98
Pennsylvania|ZCTA 16835|16835|102|69.6|24.5|53.9|12.7|30.4|25.5|8.8|2.33|2.76
Pennsylvania|ZCTA 16836|16836|499|67.5|23.8|55.3|7|32.5|27.3|12.4|2.3|2.81
Pennsylvania|ZCTA 16837|16837|71|76.1|28.2|57.7|16.9|23.9|21.1|7|2.62|2.98
Pennsylvania|ZCTA 16838|16838|743|72.3|26.6|59|7.9|27.7|23.6|11.3|2.45|2.87
Pennsylvania|ZCTA 16839|16839|196|72.4|28.1|53.1|11.2|27.6|22.4|9.7|2.49|2.91
Pennsylvania|ZCTA 16840|16840|235|57.4|19.6|38.7|13.6|42.6|38.7|23|2.17|2.8
Pennsylvania|ZCTA 16841|16841|2281|74.8|27.9|63|7|25.2|20.5|9.5|2.6|3
Pennsylvania|ZCTA 16843|16843|318|57.5|18.6|39.9|11.3|42.5|34.3|17.9|2.07|2.58
Pennsylvania|ZCTA 16844|16844|1086|74.6|26.3|63.2|6.5|25.4|20.3|7.1|2.55|2.93
Pennsylvania|ZCTA 16845|16845|302|69.2|24.8|52.3|10.6|30.8|27.5|9.9|2.36|2.81
Pennsylvania|ZCTA 16847|16847|131|72.5|31.3|51.9|13.7|27.5|21.4|9.2|2.56|2.96
Pennsylvania|ZCTA 16848|16848|135|65.9|20|54.1|6.7|34.1|24.4|11.9|2.36|2.81
Pennsylvania|ZCTA 16849|16849|139|71.2|23.7|61.2|5.8|28.8|25.9|12.2|2.38|2.82
Pennsylvania|ZCTA 16851|16851|332|70.2|31|60.5|6|29.8|22.3|4.5|2.61|3.12
Pennsylvania|ZCTA 16852|16852|122|71.3|33.6|59|6.6|28.7|26.2|11.5|3.04|3.77
Pennsylvania|ZCTA 16853|16853|137|59.1|22.6|43.8|8.8|40.9|36.5|9.5|2.19|2.78
Pennsylvania|ZCTA 16854|16854|393|66.7|29.3|48.6|12.7|33.3|28.5|13.7|2.41|2.96
Pennsylvania|ZCTA 16855|16855|115|74.8|26.1|52.2|12.2|25.2|20.9|13|2.45|2.73
Pennsylvania|ZCTA 16858|16858|1466|73.9|28.4|58.1|10.1|26.1|21.4|10.3|2.52|2.9
Pennsylvania|ZCTA 16859|16859|226|73|23.9|57.5|10.6|27|21.2|11.9|2.4|2.78
Pennsylvania|ZCTA 16860|16860|197|66.5|21.8|53.3|8.1|33.5|29.4|12.2|2.29|2.74
Pennsylvania|ZCTA 16861|16861|132|65.2|22.7|55.3|6.8|34.8|32.6|13.6|2.36|2.92
Pennsylvania|ZCTA 16863|16863|297|73.7|22.2|62.6|7.4|26.3|20.5|7.7|2.42|2.8
Pennsylvania|ZCTA 16865|16865|716|73.7|26.7|65.2|5.3|26.3|20.1|8.4|2.57|2.95
Pennsylvania|ZCTA 16866|16866|3692|61.5|24|47.9|9.6|38.5|32.4|16|2.24|2.84
Pennsylvania|ZCTA 16868|16868|217|56.7|24.4|47.5|8.3|43.3|35.5|14.3|2.23|2.93
Pennsylvania|ZCTA 16870|16870|2563|79.7|37.6|70.7|6.2|20.3|16.2|4.7|2.75|3.1
Pennsylvania|ZCTA 16872|16872|455|80|40.9|71.2|5.3|20|15.8|7|3.41|3.9
Pennsylvania|ZCTA 16874|16874|536|72.8|29.9|60.1|8.8|27.2|24.3|13.6|2.56|3.02
Pennsylvania|ZCTA 16875|16875|1535|75.4|29.8|64.6|6.5|24.6|20.8|8.3|2.55|2.96
Pennsylvania|ZCTA 16876|16876|118|75.4|29.7|53.4|12.7|24.6|20.3|6.8|2.64|2.97
Pennsylvania|ZCTA 16877|16877|680|76.8|31.3|64.6|8.2|23.2|17.2|7.6|2.59|2.9
Pennsylvania|ZCTA 16878|16878|718|72.8|25.1|59.7|7.9|27.2|22.1|9.5|2.45|2.84
Pennsylvania|ZCTA 16879|16879|196|72.4|31.6|52.6|11.2|27.6|21.9|10.7|2.71|3.18
Pennsylvania|ZCTA 16881|16881|854|77.2|28.8|63.6|8.9|22.8|19.1|8.7|2.61|2.93
Pennsylvania|ZCTA 16882|16882|119|61.3|27.7|56.3|1.7|38.7|32.8|11.8|2.52|3.27
Pennsylvania|ZCTA 16901|16901|4295|65.3|23.7|52.7|8.6|34.7|29.5|14|2.31|2.82
Pennsylvania|ZCTA 16911|16911|141|70.2|16.3|58.2|8.5|29.8|23.4|9.9|2.35|2.76
Pennsylvania|ZCTA 16912|16912|719|66.3|25.9|50.6|10.7|33.7|26.8|14|2.42|2.87
Pennsylvania|ZCTA 16914|16914|880|79.2|31|63.9|9.7|20.8|16.5|6.8|2.67|2.93
Pennsylvania|ZCTA 16915|16915|2417|66.6|26.3|53|9.4|33.4|28.4|13|2.37|2.89
Pennsylvania|ZCTA 16917|16917|572|71.5|26.2|56.5|8.7|28.5|22|10.1|2.51|2.9
Pennsylvania|ZCTA 16920|16920|853|64.2|26|45|12.7|35.8|30.6|13.7|2.35|2.89
Pennsylvania|ZCTA 16921|16921|221|63.8|13.1|52.9|7.7|36.2|30.3|16.3|2.15|2.65
Pennsylvania|ZCTA 16922|16922|885|65.6|22.7|51.3|9.3|34.4|29.4|13.7|2.26|2.73
Pennsylvania|ZCTA 16923|16923|581|71.8|27.9|56.8|8.6|28.2|22.9|9.3|2.53|2.95
Pennsylvania|ZCTA 16925|16925|1247|73.3|25.7|61.7|7.8|26.7|21.1|9.6|2.55|2.94
Pennsylvania|ZCTA 16926|16926|312|78.5|35.3|66|7.7|21.5|15.4|9|2.79|3.13
Pennsylvania|ZCTA 16927|16927|262|71.8|23.7|59.2|5.7|28.2|19.8|8.8|2.45|2.83
Pennsylvania|ZCTA 16928|16928|538|73.4|30.1|58.4|9.1|26.6|22.1|11.9|2.58|2.96
Pennsylvania|ZCTA 16929|16929|971|71.3|25.1|55.1|10.4|28.7|22.7|10.2|2.38|2.73
Pennsylvania|ZCTA 16930|16930|490|75.7|28.2|64.7|7.1|24.3|18.6|8.8|2.65|3.02
Pennsylvania|ZCTA 16932|16932|267|74.5|28.1|64.8|6|25.5|19.1|7.9|2.75|3.12
Pennsylvania|ZCTA 16933|16933|2556|60.8|22.7|48.8|7.9|39.2|27.8|10.5|2.33|2.82
Pennsylvania|ZCTA 16935|16935|503|75.5|26.6|63.8|7.6|24.5|20.1|11.1|2.5|2.82
Pennsylvania|ZCTA 16936|16936|834|72.5|24.8|60.4|6.4|27.5|21|10.4|2.51|2.89
Pennsylvania|ZCTA 16937|16937|66|78.8|31.8|57.6|6.1|21.2|21.2|16.7|2.61|2.88
Pennsylvania|ZCTA 16938|16938|320|66.6|20.6|59.4|4.1|33.4|28.8|15.3|2.31|2.82
Pennsylvania|ZCTA 16939|16939|121|71.1|28.1|45.5|15.7|28.9|24|11.6|2.4|2.72
Pennsylvania|ZCTA 16940|16940|123|73.2|33.3|52|15.4|26.8|24.4|12.2|2.46|2.84
Pennsylvania|ZCTA 16942|16942|330|70.6|26.1|55.2|9.7|29.4|21.5|12.1|2.55|2.94
Pennsylvania|ZCTA 16943|16943|235|70.2|19.6|54.5|8.9|29.8|25.5|11.5|2.34|2.7
Pennsylvania|ZCTA 16946|16946|1020|69|25.3|53.1|10.7|31|23.7|10.5|2.42|2.83
Pennsylvania|ZCTA 16947|16947|1894|65.7|24.2|54|7.8|34.3|28.7|14|2.38|2.89
Pennsylvania|ZCTA 16948|16948|640|70.3|26.6|58.3|7.8|29.7|25|13|2.55|3.06
Pennsylvania|ZCTA 16950|16950|1423|67.3|22.7|54.1|8.7|32.7|27.3|13.1|2.36|2.82
Pennsylvania|ZCTA 17002|17002|235|80.9|38.3|74.5|4.7|19.1|15.7|7.2|3.34|3.82
Pennsylvania|ZCTA 17003|17003|4272|68.3|24.9|56.6|7.9|31.7|25.7|11.8|2.41|2.89
Pennsylvania|ZCTA 17004|17004|1667|75.6|32.2|67.7|5.2|24.4|22.3|14.2|2.92|3.47
Pennsylvania|ZCTA 17005|17005|152|69.1|24.3|56.6|6.6|30.9|27|8.6|2.42|2.92
Pennsylvania|ZCTA 17006|17006|381|74.8|29.7|64.3|5.2|25.2|20.7|10.5|2.76|3.21
Pennsylvania|ZCTA 17007|17007|2136|79.8|32|68.5|8.3|20.2|16.7|6.5|2.62|2.93
Pennsylvania|ZCTA 17009|17009|844|66.1|27.4|47.4|12.9|33.9|29|12.2|2.38|2.88
Pennsylvania|ZCTA 17010|17010|72|65.3|29.2|43.1|12.5|34.7|26.4|6.9|2.53|3.04
Pennsylvania|ZCTA 17011|17011|13636|62.7|24.6|51|8.7|37.3|31.4|13.7|2.25|2.83
Pennsylvania|ZCTA 17013|17013|13862|60.2|25.2|45.3|11|39.8|32.9|12.2|2.27|2.87
Pennsylvania|ZCTA 17015|17015|8183|74.7|27.8|63.6|7.3|25.3|20.6|9|2.52|2.91
Pennsylvania|ZCTA 17016|17016|404|44.1|10.4|39.1|3|55.9|52.5|48.5|1.71|2.49
Pennsylvania|ZCTA 17017|17017|716|74|26.4|62.3|5.9|26|22.6|10.6|2.45|2.86
Pennsylvania|ZCTA 17018|17018|1795|71.4|24.1|60.3|6.9|28.6|24|9|2.4|2.83
Pennsylvania|ZCTA 17019|17019|6891|75.3|31.3|63.3|8.3|24.7|19.7|7.1|2.56|2.94
Pennsylvania|ZCTA 17020|17020|3539|70.8|27.1|57|9.1|29.2|23.6|8.3|2.51|2.95
Pennsylvania|ZCTA 17021|17021|432|71.1|25|57.2|8.1|28.9|23.6|9|2.49|2.93
Pennsylvania|ZCTA 17022|17022|11062|69.1|29.6|57.5|7.7|30.9|25.7|12.3|2.48|2.98
Pennsylvania|ZCTA 17023|17023|1407|69.8|27.7|54.9|10.1|30.2|26.3|10.9|2.49|2.97
Pennsylvania|ZCTA 17024|17024|706|76.1|31.3|65.2|6.9|23.9|19.1|7.9|2.68|3.04
Pennsylvania|ZCTA 17025|17025|6845|65.9|29.2|51.8|10.1|34.1|27.8|8.3|2.43|2.97
Pennsylvania|ZCTA 17026|17026|1331|77.7|31.5|63.6|8.9|22.3|18|6.8|2.72|3.06
Pennsylvania|ZCTA 17027|17027|149|71.1|33.6|55|11.4|28.9|18.1|7.4|2.65|2.99
Pennsylvania|ZCTA 17028|17028|1474|65.5|25|51.3|8.3|34.5|28.1|8.7|2.4|2.94
Pennsylvania|ZCTA 17029|17029|139|68.3|23.7|56.1|7.2|31.7|23|13.7|2.4|2.84
Pennsylvania|ZCTA 17030|17030|339|67.8|26.3|55.5|7.1|32.2|28.6|16.8|2.45|3
Pennsylvania|ZCTA 17032|17032|3204|74.9|28.8|61.6|8.3|25.1|20.5|8.4|2.56|2.92
Pennsylvania|ZCTA 17033|17033|6442|57.8|25.3|46.4|8.1|42.2|34.5|15.3|2.25|2.95
Pennsylvania|ZCTA 17034|17034|1175|50.9|17.4|33.1|12.7|49.1|40.1|11.9|2.05|2.75
Pennsylvania|ZCTA 17035|17035|337|74.2|24.9|62|6.8|25.8|19.6|8|2.49|2.85
Pennsylvania|ZCTA 17036|17036|8726|71.2|32.1|58.7|9.4|28.8|23.7|7.4|2.51|2.99
Pennsylvania|ZCTA 17037|17037|398|79.6|33.7|66.6|7.5|20.4|17.1|8.3|2.83|3.19
Pennsylvania|ZCTA 17038|17038|3141|73.5|32.4|59.2|9.3|26.5|21.5|7.4|2.61|3.02
Pennsylvania|ZCTA 17040|17040|1065|74.4|29.2|63.9|5.8|25.6|21.6|9.1|2.62|3.03
Pennsylvania|ZCTA 17041|17041|75|80|36|69.3|8|20|17.3|6.7|2.84|3.23
Pennsylvania|ZCTA 17042|17042|14715|67.7|27.2|52.7|10.5|32.3|27|10.8|2.42|2.93
Pennsylvania|ZCTA 17043|17043|2877|48.3|20.6|33.6|10.7|51.7|40.4|10.9|2.07|2.84
Pennsylvania|ZCTA 17044|17044|9045|63.4|23.4|48|10.9|36.6|30.9|14.3|2.31|2.85
Pennsylvania|ZCTA 17045|17045|1338|71.6|26.1|60|7.2|28.4|24|8.9|2.49|2.95
Pennsylvania|ZCTA 17046|17046|11580|68.5|29.5|47.6|14.9|31.5|26.2|11.3|2.57|3.07
Pennsylvania|ZCTA 17047|17047|892|72|32.6|60.5|7.5|28|24.6|12.4|2.72|3.25
Pennsylvania|ZCTA 17048|17048|1559|69.2|28.9|56.6|8.1|30.8|26.3|13|2.6|3.17
Pennsylvania|ZCTA 17049|17049|1301|74.5|28.9|62.5|7.2|25.5|22.8|11.1|2.58|3.01
Pennsylvania|ZCTA 17050|17050|13345|70.1|30.2|60.1|7.1|29.9|25.1|10.4|2.45|2.94
Pennsylvania|ZCTA 17051|17051|1818|74.4|28|62.2|7.8|25.6|22|10.5|2.54|2.94
Pennsylvania|ZCTA 17052|17052|648|74.5|29.2|63|7.6|25.5|22.8|10.3|2.52|2.91
Pennsylvania|ZCTA 17053|17053|2092|68.6|24.9|56.4|7.7|31.4|24.7|10.1|2.39|2.85
Pennsylvania|ZCTA 17055|17055|14691|62.8|24.7|51.5|8.4|37.2|31|13.7|2.28|2.87
Pennsylvania|ZCTA 17056|17056|49|73.5|22.4|57.1|14.3|26.5|20.4|8.2|2.61|2.97
Pennsylvania|ZCTA 17057|17057|8866|62.8|25.5|46.4|11.8|37.2|29.9|11|2.34|2.9
Pennsylvania|ZCTA 17058|17058|717|66.8|32.6|47.1|13.1|33.2|27.3|10|2.51|3.03
Pennsylvania|ZCTA 17059|17059|2900|70.8|26.6|59.1|7.3|29.2|23.6|12|2.57|3.03
Pennsylvania|ZCTA 17060|17060|483|72.5|30.4|58|9.9|27.5|22.6|9.5|2.76|3.22
Pennsylvania|ZCTA 17061|17061|2910|66.6|27.4|52.8|9.3|33.4|28.6|14.1|2.4|2.93
Pennsylvania|ZCTA 17062|17062|1513|76.2|28.9|65.3|6.7|23.8|20.2|8.3|2.63|3.01
Pennsylvania|ZCTA 17063|17063|1335|66.8|26.1|52.7|8.1|33.2|27.9|12.7|2.48|3.04
Pennsylvania|ZCTA 17064|17064|326|60.1|13.2|53.7|4.3|39.9|32.8|14.4|1.98|2.45
Pennsylvania|ZCTA 17065|17065|1676|70.5|32.3|56.2|9.8|29.5|23.4|8.6|2.52|2.98
Pennsylvania|ZCTA 17066|17066|2294|63.6|26.5|43.7|13.9|36.4|32.2|15|2.32|2.87
Pennsylvania|ZCTA 17067|17067|5360|73.2|28.6|62.4|7.5|26.8|22.7|12.4|2.62|3.08
Pennsylvania|ZCTA 17068|17068|1585|71.2|26.9|55.2|11.2|28.8|23.3|8.4|2.48|2.88
Pennsylvania|ZCTA 17069|17069|62|58.1|17.7|45.2|9.7|41.9|35.5|8.1|2.15|2.78
Pennsylvania|ZCTA 17070|17070|6835|62.9|25.6|48.4|9.7|37.1|30|9.5|2.29|2.85
Pennsylvania|ZCTA 17071|17071|48|64.6|20.8|43.8|6.3|35.4|22.9|2.1|2.25|2.68
Pennsylvania|ZCTA 17072|17072|74|67.6|29.7|47.3|12.2|32.4|24.3|9.5|2.61|2.9
Pennsylvania|ZCTA 17073|17073|1871|76.6|32.6|66.5|6.3|23.4|18.9|8.2|2.82|3.24
Pennsylvania|ZCTA 17074|17074|2986|69.7|27.7|53.9|10.5|30.3|24.9|9.8|2.5|2.96
Pennsylvania|ZCTA 17075|17075|54|68.5|31.5|50|14.8|31.5|27.8|11.1|2.28|2.76
Pennsylvania|ZCTA 17078|17078|8441|67.1|27.1|55.8|8|32.9|28.6|13.1|2.37|2.91
Pennsylvania|ZCTA 17080|17080|124|66.9|29|54.8|8.1|33.1|27.4|12.9|2.4|2.98
Pennsylvania|ZCTA 17081|17081|147|68.7|26.5|46.3|15|31.3|26.5|10.9|2.39|2.78
Pennsylvania|ZCTA 17082|17082|1390|72.7|28.2|58.8|8.6|27.3|22.5|10|2.58|3.01
Pennsylvania|ZCTA 17083|17083|46|69.6|26.1|52.2|8.7|30.4|21.7|13|2.37|2.75
Pennsylvania|ZCTA 17084|17084|1694|70.5|28.2|61.4|6.4|29.5|24.4|12|2.56|3.09
Pennsylvania|ZCTA 17086|17086|893|77.7|31.8|68.3|5.2|22.3|17.1|11|2.75|3.09
Pennsylvania|ZCTA 17087|17087|999|75.6|32.3|63.9|7.1|24.4|20.2|10.2|2.77|3.19
Pennsylvania|ZCTA 17088|17088|316|73.1|27.5|65.2|6.3|26.9|22.2|6.6|2.6|3.04
Pennsylvania|ZCTA 17090|17090|2047|74.5|30|60.1|9|25.5|19.4|6.5|2.55|2.89
Pennsylvania|ZCTA 17093|17093|291|67.4|21.6|52.2|10.3|32.6|26.5|11.3|2.3|2.72
Pennsylvania|ZCTA 17094|17094|984|68.4|26.6|57.7|6.6|31.6|27.6|13|2.43|2.98
Pennsylvania|ZCTA 17097|17097|380|70.8|25|53.9|10.8|29.2|25.8|13.7|2.43|2.88
Pennsylvania|ZCTA 17098|17098|1041|68.1|25.5|51.3|10.9|31.9|26.1|11.5|2.43|2.91
Pennsylvania|ZCTA 17099|17099|486|66.7|26.5|47.7|12.8|33.3|25.9|13.4|2.42|2.86
Pennsylvania|ZCTA 17101|17101|1655|8.5|2.1|4.9|2.1|91.5|84.2|22.2|1.22|2.35
Pennsylvania|ZCTA 17102|17102|4147|29.2|12|13.7|11.9|70.8|56.1|11.6|1.75|2.79
Pennsylvania|ZCTA 17103|17103|4504|61.4|32.8|23.4|31|38.6|31.6|7.4|2.62|3.3
Pennsylvania|ZCTA 17104|17104|7647|65.2|36.6|25.3|33.4|34.8|27.8|6.6|2.7|3.29
Pennsylvania|ZCTA 17109|17109|10494|55.6|23.3|36.7|14.5|44.4|36.7|12.1|2.19|2.88
Pennsylvania|ZCTA 17110|17110|10477|58|24.8|37.4|16.4|42|34.4|10.7|2.31|3.01
Pennsylvania|ZCTA 17111|17111|12407|63.1|26.6|47.8|11.8|36.9|30.6|9.8|2.34|2.94
Pennsylvania|ZCTA 17112|17112|13607|71.7|27.8|59.8|8.4|28.3|23.1|8.7|2.47|2.91
Pennsylvania|ZCTA 17113|17113|4297|63|27.4|35.3|21.9|37|30.7|12.2|2.49|3.13
Pennsylvania|ZCTA 17201|17201|10421|59.6|25.9|41.8|12.8|40.4|33.7|15|2.33|2.95
Pennsylvania|ZCTA 17202|17202|11588|74.7|29.7|62.6|8|25.3|20.6|9.4|2.59|2.97
Pennsylvania|ZCTA 17210|17210|85|70.6|25.9|61.2|3.5|29.4|28.2|12.9|2.27|2.77
Pennsylvania|ZCTA 17211|17211|171|60.2|19.9|50.3|7.6|39.8|33.9|19.3|2.15|2.72
Pennsylvania|ZCTA 17212|17212|277|73.3|25.3|62.8|4.7|26.7|23.1|12.3|2.53|2.93
Pennsylvania|ZCTA 17213|17213|244|72.5|28.3|60.7|7.8|27.5|23.8|7.4|2.59|3.02
Pennsylvania|ZCTA 17214|17214|470|61.1|23|45.1|9.8|38.9|31.1|10.6|2.32|2.86
Pennsylvania|ZCTA 17215|17215|123|74|31.7|58.5|9.8|26|22.8|8.9|2.82|3.29
